SOUNDS/yaapu0/en|altctl|Altitude control mode
SOUNDS/yaapu0/en|posctl|Position control mode
SOUNDS/yaapu0/en|ready|ready
SOUNDS/yaapu0/en|takeoff|Auto takeoff mode
SOUNDS/yaapu0/en|mission|Auto mission mode
SOUNDS/yaapu0/en|rtgs|link loss failsafe mode
SOUNDS/yaapu0/en|precland|Precision landing mode
SOUNDS/yaapu0/en|offboard|Offboard mode
SOUNDS/yaapu0/en|rattitude|rate attitude mode
SOUNDS/yaapu0/en|simple|simple mode
